,FID,vid,cid,id,source,project,pcode,name,date,visit_onsite,visit_onsite_novisitreason,geom,longitude,latitude,location_origin,province,province_old,territoire,collectivite,groupement,village,workers_numb,access_dry,access_wet,is_3t_mine,is_gold_mine,mineral1,selling_points_mineral1,final_destination_mineral1,mineral2,selling_points_mineral2,final_destination_mineral2,mineral3,selling_points_mineral3,final_destination_mineral3,mercury,presence,interference,armed_group1,type_armed_group1,frequency_armed_group1,taxation_armed_group1,commerce_taxation_armed_group1,entrance_taxation_armed_group1,monopoly_armed_group1,buying_minerals_armed_group1,digging_armed_group1,forced_labour_armed_group1,pillaging_armed_group1,armed_group2,type_armed_group2,frequency_armed_group2,taxation_armed_group2,commerce_taxation_armed_group2,entrance_taxation_armed_group2,monopoly_armed_group2,buying_minerals_armed_group2,digging_armed_group2,forced_labour_armed_group2,pillaging_armed_group2,state_service1,state_service2,state_service3,state_service4,itsci,traceability,qualification,childunder15,childunder15work,women,womenwork
4703,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e64,4704,80,80,Third-party,PAX,codmine03536,Sambia,2020,1,Third-party information,POINT (29.40816 3.50589),29.40816,3.50589,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e63,4705,81,81,Third-party,PAX,codmine03537,Nvudhu,2020,1,Third-party information,POINT (29.972385101 3.1435994474),29.9723851,3.14359945,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e62,4706,82,82,Third-party,PAX,codmine03538,Dri,2020,1,Third-party information,POINT (29.9474541607 3.1603673057),29.94745416,3.16036731,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e61,4707,83,83,Third-party,PAX,codmine03539,Dradra,2020,1,Third-party information,POINT (29.9196263192 3.1283168465),29.91962632,3.12831685,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e60,4708,84,84,Third-party,PAX,codmine03540,Bilivango (Karagba),2020,1,Third-party information,POINT (29.9178466315 3.1412874862),29.91784663,3.14128749,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e5f,4709,85,85,Third-party,PAX,codmine03541,Parquet,2020,1,Third-party information,POINT (30.0181396206 3.1474211002),30.01813962,3.1474211,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e5e,4710,86,86,Third-party,PAX,codmine03542,Laboda,2020,1,Third-party information,POINT (30.0256734884 3.0140973431),30.02567349,3.01409734,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e5d,4711,87,87,Third-party,PAX,codmine03543,Union fait la force,2020,1,Third-party information,POINT (29.9470450388 3.1746077344),29.94704504,3.17460773,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e5c,4712,88,88,Third-party,PAX,codmine03544,Souvenir,2020,1,Third-party information,POINT (29.9469348559 3.1674432437),29.94693486,3.16744324,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e5b,4713,89,89,Third-party,PAX,codmine03545,Buma,2020,1,Third-party information,POINT (29.9559415926 3.1389210817),29.95594159,3.13892108,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e5a,4714,90,90,Third-party,PAX,codmine03546,Nyabhi,2020,1,Third-party information,POINT (29.9325684012 3.0493581575),29.9325684,3.04935816,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e59,4715,91,91,Third-party,PAX,codmine03547,Kpakara,2020,1,Third-party information,POINT (30.0250925342 2.9460271112),30.02509253,2.94602711,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e58,4716,92,92,Third-party,PAX,codmine03548,Gbata na Rodo (Kiakanyi),2020,1,Third-party information,POINT (30.0258151345 3.1188930214),30.02581513,3.11889302,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e57,4717,93,93,Third-party,PAX,codmine03549,Libadrako,2020,1,Third-party information,POINT (29.9714782458 3.1216382753),29.97147825,3.12163828,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e56,4718,94,94,Third-party,PAX,codmine03550,Rambi,2020,1,Third-party information,POINT (30.0111725951 3.1162131694),30.0111726,3.11621317,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e55,4719,95,95,Third-party,PAX,codmine03551,Lopa,2020,1,Third-party information,POINT (29.9520239786 3.1457536546),29.95202398,3.14575365,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e54,4720,96,96,Third-party,PAX,codmine03552,Tora,2020,1,Third-party information,POINT (29.1769 3.31791),29.1769,3.31791,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e53,4721,97,97,Third-party,PAX,codmine03553,Wanga,2020,1,Third-party information,POINT (29.20974 2.95728),29.20974,2.95728,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e52,4722,98,98,Third-party,PAX,codmine03554,Moku Centre,2020,1,Third-party information,POINT (29.35544 2.94088),29.35544,2.94088,GPS,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e51,4723,99,99,Third-party,PAX,codmine03555,Durba,2020,1,Third-party information,POINT (29.57091 3.10892),29.57091,3.10892,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e50,4724,100,100,Third-party,PAX,codmine03556,Giro,2020,1,Third-party information,POINT (29.2456057186 3.1146259931),29.24560572,3.11462599,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e4f,4725,101,101,Third-party,PAX,codmine03557,Gangala na bodio,2020,1,Third-party information,POINT (29.1362535 3.6797386),29.1362535,3.6797386,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e4e,4726,102,102,Third-party,PAX,codmine03558,Ndedu,2020,1,Third-party information,POINT (28.62774 3.31037),28.62774,3.31037,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e4d,4727,103,103,Third-party,PAX,codmine03559,Libombi,2020,1,Third-party information,POINT (29.10984 3.36669),29.10984,3.36669,Approximation,Haut-Uele,orientale,Dungu,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e4c,4728,104,104,Third-party,PAX,codmine03560,Brazza,2020,1,Third-party information,POINT (29.7828854296 3.1515163287),29.78288543,3.15151633,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e4b,4729,105,105,Third-party,PAX,codmine03561,Japon,2020,1,Third-party information,POINT (29.7792611827 3.1509838747),29.77926118,3.15098387,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e4a,4730,106,106,Third-party,PAX,codmine03562,Pleine,2020,1,Third-party information,POINT (29.7756184462 3.1502616893),29.77561845,3.15026169,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e49,4731,107,107,Third-party,PAX,codmine03563,Gaga,2020,1,Third-party information,POINT (29.6892795583 3.1507423651),29.68927956,3.15074237,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e48,4732,108,108,Third-party,PAX,codmine03564,Boma,2020,1,Third-party information,POINT (29.8431626891 3.1327929236),29.84316269,3.13279292,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e47,4733,109,109,Third-party,PAX,codmine03565,Rafa 1,2020,1,Third-party information,POINT (29.7862655088 3.1413594363),29.78626551,3.14135944,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e46,4734,110,110,Third-party,PAX,codmine03566,Rafa 2,2020,1,Third-party information,POINT (29.7872255857 3.137290513),29.78722559,3.13729051,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e45,4735,111,111,Third-party,PAX,codmine03567,Markwa,2020,1,Third-party information,POINT (29.7860826628 3.1503601202),29.78608266,3.15036012,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e44,4736,112,112,Third-party,PAX,codmine03568,Kiakani,2020,1,Third-party information,POINT (30.0234666667 3.1108333333),30.02346667,3.11083333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e43,4737,113,113,Third-party,PAX,codmine03569,Nguti,2020,1,Third-party information,POINT (29.9749 3.0525333333),29.9749,3.05253333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e42,4738,114,114,Third-party,PAX,codmine03570,Tibha 2,2020,1,Third-party information,POINT (29.7879666667 3.1339333333),29.78796667,3.13393333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e41,4739,115,115,Third-party,PAX,codmine03571,Tapiri,2020,1,Third-party information,POINT (29.0026833333 3.1288),29.00268333,3.1288,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e40,4740,116,116,Third-party,PAX,codmine03572,Marie-Kokia,2020,1,Third-party information,POINT (29.6416833333 3.1357833333),29.64168333,3.13578333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e3f,4741,117,117,Third-party,PAX,codmine03573,Mokili Ya Nguma,2020,1,Third-party information,POINT (29.7771333333 3.1430833333),29.77713333,3.14308333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e3e,4742,118,118,Third-party,PAX,codmine03574,Carrière 14,2020,1,Third-party information,POINT (29.7451333333 3.1509333333),29.74513333,3.15093333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e3d,4743,119,119,Third-party,PAX,codmine03575,Dilingbu,2020,1,Third-party information,POINT (29.7879166667 3.1339666667),29.78791667,3.13396667,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e3c,4744,120,120,Third-party,PAX,codmine03576,Ogambi,2020,1,Third-party information,POINT (29.35475 3.3828),29.35475,3.3828,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e3b,4745,121,121,Third-party,PAX,codmine03577,Yomoko Mona,2020,1,Third-party information,POINT (29.3928666667 3.37225),29.39286667,3.37225,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e3a,4746,122,122,Third-party,PAX,codmine03578,Camp Mamgbanga,2020,1,Third-party information,POINT (29.3913666667 3.3760833333),29.39136667,3.37608333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e39,4747,123,123,Third-party,PAX,codmine03579,Bogoro,2020,1,Third-party information,POINT (29.4152666667 3.3749),29.41526667,3.3749,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e38,4748,124,124,Third-party,PAX,codmine03580,Carrière Central,2020,1,Third-party information,POINT (29.4323166667 3.3774833333),29.43231667,3.37748333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e37,4749,125,125,Third-party,PAX,codmine03581,Kumbanga,2020,1,Third-party information,POINT (29.4356666667 3.3828166667),29.43566667,3.38281667,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e36,4750,126,126,Third-party,PAX,codmine03582,Akuwa,2020,1,Third-party information,POINT (29.4201833333 3.4167833333),29.42018333,3.41678333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e35,4751,127,127,Third-party,PAX,codmine03583,Alokwa,2020,1,Third-party information,POINT (29.8357 3.6934333333),29.8357,3.69343333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e34,4752,128,128,Third-party,PAX,codmine03584,Abitra,2020,1,Third-party information,POINT (29.6527 3.5891833333),29.6527,3.58918333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e33,4753,129,129,Third-party,PAX,codmine03585,Gbere,2020,1,Third-party information,POINT (29.72495 3.9959833333),29.72495,3.99598333,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e32,4754,130,130,Third-party,PAX,codmine03586,Tekadje,2020,1,Third-party information,POINT (29.7715333333 4.0793),29.77153333,4.0793,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e31,4755,131,131,Third-party,PAX,codmine03587,Waliwa,2020,1,Third-party information,POINT (30.4996333333 3.7321166667),30.49963333,3.73211667,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e30,4756,132,132,Third-party,PAX,codmine03588,Vuraga,2020,1,Third-party information,POINT (29.932 3.7692166667),29.932,3.76921667,Approximation,Haut-Uele,orientale,Faradje,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e2f,4757,133,133,Third-party,PAX,codmine03589,Kokoro,2020,1,Third-party information,POINT (29.5315333333 3.0377),29.53153333,3.0377,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e2e,4758,134,134,Third-party,PAX,codmine03590,Gima,2020,1,Third-party information,POINT (29.5649666667 2.9272833333),29.56496667,2.92728333,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e2d,4759,135,135,Third-party,PAX,codmine03591,Nzete Ya Mbila,2020,1,Third-party information,POINT (29.5742 2.9258),29.5742,2.9258,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e2c,4760,136,136,Third-party,PAX,codmine03592,Dubele,2020,1,Third-party information,POINT (29.5396333333 2.91015),29.53963333,2.91015,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e2b,4761,138,138,Third-party,PAX,codmine03594,Loku,2020,1,Third-party information,POINT (29.5609 2.9049666667),29.5609,2.90496667,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e2a,4762,139,139,Third-party,PAX,codmine03595,Carrière de la Paix,2020,1,Third-party information,POINT (29.5504166667 2.9246833333),29.55041667,2.92468333,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e29,4763,140,140,Third-party,PAX,codmine03596,Onze,2020,1,Third-party information,POINT (29.51835 2.8829666667),29.51835,2.88296667,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e28,4764,141,141,Third-party,PAX,codmine03597,Ngiriso,2020,1,Third-party information,POINT (29.4581 2.89025),29.4581,2.89025,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e27,4765,142,142,Third-party,PAX,codmine03598,Ngangazo,2020,1,Third-party information,POINT (29.4128 2.90715),29.4128,2.90715,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e26,4766,143,143,Third-party,PAX,codmine03599,Mbulambula Toreu,2020,1,Third-party information,POINT (29.3954166667 2.91275),29.39541667,2.91275,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e25,4767,146,146,Third-party,PAX,codmine03602,Camp Mbele,2020,1,Third-party information,POINT (29.3872166667 2.8796666667),29.38721667,2.87966667,GPS,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e24,4768,147,147,Third-party,PAX,codmine03603,Ndiyo,2020,1,Third-party information,POINT (29.39905 2.8902333333),29.39905,2.89023333,Approximation,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e23,4769,148,148,Third-party,PAX,codmine03604,Kutukutu,2020,1,Third-party information,POINT (29.4351333333 2.8434),29.43513333,2.8434,GPS,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4769,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e22,4770,149,149,Third-party,PAX,codmine03605,Kadungu,2020,1,Third-party information,POINT (29.42365 2.8352833333),29.42365,2.83528333,GPS,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e21,4771,150,150,Third-party,PAX,codmine03606,Sesemakpo,2020,1,Third-party information,POINT (29.55975 2.92325),29.55975,2.92325,GPS,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e20,4772,151,151,Third-party,PAX,codmine03607,Menze Centrale,2020,1,Third-party information,POINT (29.3813166667 2.9341333333),29.38131667,2.93413333,GPS,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6e1f,4773,152,152,Third-party,PAX,codmine03608,Menze Vatican,2020,1,Third-party information,POINT (29.3725833333 2.9369333333),29.37258333,2.93693333,GPS,Haut-Uele,orientale,Watsa,,,,,,,0,1,Or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
